OR2H1	-0.004645003 -0.0040756334 -0.0013497582 0.00073764723 0.0023768707 -0.0025844171 0.00500082 0.0016160475 0.004719351 -0.0037072909 0.0012970993 -0.0010926353 -0.0034076292 0.0045313253 0.0020142884 -0.0043631145 0.00060792 -0.0045272643 -0.0019411038 -0.0013977352 -0.00344342 -0.0026711416 -0.0046134363 0.00012386583 0.0022667933 0.00091381633 -0.0028326206 0.0001990565 0.0028331364 0.00092053716 0.0030235983 -0.0022994953 -0.0046603833 -0.0037055127 0.0041450835 0.0038948413 -0.0018068694 -0.0030375745 -0.0047664247 0.004782102 -0.003839302 0.0036807393 0.0033365267 -0.0011147939 -0.0019947812 -0.0036364135 0.0021654586 -0.00269121 -0.0015600676 0.0023951696 0.0049717734 -0.004912097 -0.0035480596 0.0044516297 -0.0046595093 -0.0025918116 0.004852426 0.0039086873 0.0008846141 -0.0006298113 0.0026637767 0.0007329943 -0.0022379854 -0.004698011 -0.0034602839 0.0034063393 -0.0008898945 0.0018234946 7.580724e-05 -0.0023058394 -0.0035724512 -0.0013090512 -0.0020891635 0.004168746 -0.0028446887 -0.00086575944 -9.1404465e-05 -0.0044077486 -2.7070582e-05 -0.00077724317 0.004152964 -0.0031044579 -0.0033591872 0.003116176 -0.0006813083 0.0040586186 -0.00044577962 -0.0027869104 -0.0044766204 -2.5094552e-05 0.0013891008 0.00094196317 0.0034626364 -0.0033535277 -0.00054810767 0.0032218292 -0.000755318 -0.0038604846 0.0034208265 -0.0006460313 
ITPK1	0.002251672 0.00010695145 0.0023480053 0.00093952654 0.0010023199 0.0015572851 -0.0004825583 0.0014303091 -0.003793577 -0.0014698831 -0.00417762 -0.003004742 0.004829587 -0.0022331297 0.0024167127 -0.0013717724 -0.004522266 0.003641829 -0.0008635746 -0.002070194 0.004917054 -0.0004961043 -0.0021612265 0.0030004042 -0.0048440215 -0.0017495162 -0.0029079712 0.0033204881 -0.0013494946 0.0038297367 -0.00066261913 -0.0024176163 5.9999933e-05 0.0010389161 0.0037389176 -0.0038606257 -0.0004197228 -0.003868286 0.003957461 0.0029208502 0.0007342028 0.0010100511 0.001828658 -7.937568e-05 0.00093781936 -0.0015055068 0.0024329026 -0.0029551226 -0.0010296233 0.0031287624 -0.0007847659 0.0040366612 0.0015615146 0.0022839431 -0.00071879174 0.0042772316 -0.0024050118 0.00013269878 0.003172338 -0.0023573476 0.0041240687 -0.0012753179 -0.0023830333 0.0011029833 -0.003808845 0.0020462745 -0.0013885465 -0.0023232838 -0.0045772744 0.0034510803 0.004286439 0.00042207254 -0.00023371486 -0.0011682581 0.0005189242 -0.0030967463 -0.0042901617 0.00281274 -0.0017293228 -0.00021115363 -0.003324431 -0.0009484815 0.0031421618 -0.00065139245 -0.0022370543 0.0031397922 0.0012204356 0.0016932286 0.004357396 0.0011052587 0.001737708 -0.0049074367 0.001831432 -0.002929894 9.244665e-05 0.00031788214 -0.000700126 -0.0014742415 -0.0018723763 -0.004714189 
FAM13A	-0.003552454 -0.0032079956 0.0021643208 -0.0045819366 -0.0035267903 -0.004286232 -0.0007581177 0.0025749383 0.0039565554 -0.003503939 0.0016256724 -0.0031922832 0.0018971869 -0.002259797 0.00015287419 -0.004085784 -0.0035973855 0.0037964117 0.0016403346 -0.0019721077 -0.0020742835 -0.0029364289 0.004878068 -0.0008554151 0.0008125759 0.0043269745 0.0022703765 0.0030859648 0.0010529851 -0.0022933357 -0.0030091056 -0.004735585 -0.00043581083 0.003336112 -0.003606369 0.0010872093 -0.0014836703 3.2059335e-05 0.0023808372 0.0022751994 -0.0033463654 -0.0017798377 0.0022004563 -0.0014732991 0.00096487434 0.0008763038 0.00023892545 -0.0039031312 -0.0014408414 0.0010245091 -8.268453e-05 -0.0047176485 0.001250089 0.0047155605 0.0012215744 -0.0025794117 0.0019185842 -0.0006162291 0.0006810539 0.00024891758 -0.003816111 -0.004371307 -0.0009889606 0.003215689 -0.0013094961 -9.7685464e-05 0.0009799479 0.004455814 0.0035038984 -0.0012280977 -0.0022948165 -0.002719193 -0.00020694915 -0.0006728372 0.00092489173 0.0039533377 0.0049555004 0.004496155 0.002602034 -0.0038753138 -0.0046890536 0.0021425635 -0.0023443368 0.00065963244 0.0007961067 0.003295933 -0.0044864556 0.004404408 -0.001186386 -0.0040178257 -0.004437525 0.0038207164 0.0048295646 0.00055591465 -0.002170632 0.0016248103 0.0019435389 -0.0011094932 0.0042633936 -0.0031851125 
POLM	0.000981653 -0.0030913337 -0.0034661577 0.0011809198 0.004764565 0.0022295974 -0.004088843 -0.0040817847 -0.0007296051 0.003557899 0.0044147763 -0.0047472753 -0.003990715 0.0029062235 0.0020406006 -0.0039977063 -0.004366733 0.0010455059 -0.004122252 0.0012828961 0.0034172814 0.0038090858 -0.0011913364 -0.0023838964 -0.0024726097 0.0014233023 0.0040290006 -0.0007475142 -0.0018244906 0.0008546936 -0.00011131484 0.002822013 0.0010049416 0.003513689 -0.0006301517 0.0016415204 0.003874888 -0.0037151945 -0.002584157 -0.0038603165 0.004174519 0.0027895703 0.0036245605 -0.00235318 0.00017569281 0.00034459276 0.00053579645 0.0011985917 0.0014785582 -0.00080440746 0.00307844 0.0010965996 0.002084306 0.0038984683 0.00019872916 -0.004859957 -0.0025924547 -0.0037734902 -0.00035402764 0.0028468326 0.00037731222 0.002550011 0.0029903238 0.0045736837 -0.004372074 -0.0010707176 -0.0035819602 -0.00046427394 -0.0049544238 0.0029908598 -0.00040190626 0.0011142498 -0.0006723411 0.002057978 0.0014132044 -0.004693249 0.0028176853 0.0045178146 0.0042232936 -0.0046519646 0.004288272 0.00051365385 -0.00041381034 0.0047552222 0.0042054285 2.914353e-05 -0.002099373 -0.0022903357 0.0024729732 0.0014326918 0.0016113752 0.0031439003 -0.0011146995 0.0038832875 -0.0014950199 0.0036863384 -0.004523884 0.002059654 -0.0019231414 0.0049748328 
TBX22	-0.0036242844 -0.0032518473 0.003885187 -0.0039442494 0.0001894611 -0.00096224557 -0.004053782 0.0026431868 0.004440977 -0.0042985654 -0.0018538045 0.003429617 0.0011144592 0.00065325457 0.0042898464 0.00052565074 0.002320423 0.002733286 0.0031054039 -0.004551573 -0.00074665487 0.004436896 4.6295636e-06 -4.631004e-05 0.0031470465 0.0023566866 0.0034929803 -0.0022377614 -0.004809366 0.0024567891 -0.0039223237 0.004162236 0.0049384474 -0.004106027 0.001426642 -0.002809015 -0.0023583265 -0.0044169915 0.0011064374 0.0023965545 0.004217865 0.0015034388 -0.0022816113 5.0184284e-05 0.0013474757 -0.0003868279 -0.0012173712 -0.0014372137 0.0025432531 0.00068846537 -0.001220066 0.004375005 -3.712024e-05 0.001757188 0.0018936839 -0.0033954608 0.00019806638 -0.0036985625 0.0030934769 0.002344101 0.0033268533 -0.003574283 0.0047180494 -0.0016490628 -0.0007176585 -0.0015419454 -0.0026843671 0.0019636268 -0.00012318567 0.004064131 -0.0008765318 0.0030654045 0.0045369016 -0.0028030416 0.00086853694 -0.0026818814 0.0011326259 -0.00080583035 0.004720458 0.00469355 -0.0012761042 -0.0034770966 0.0040116557 0.00071496365 -0.0010354616 -0.0014853171 0.0043198657 -0.0036143975 -0.0027537893 0.0025156632 0.002170204 0.0023867514 -0.004746317 -0.0033925916 -0.0030027921 -8.9051115e-05 -0.0029808816 0.003262952 -0.004369017 0.0049047945 
KRTAP8-1	-0.003144881 -0.0037651048 0.0015877712 -0.0044784076 -0.0049548643 -0.0024099338 0.0041600857 -0.00036793502 0.00094554824 0.0018229977 0.0030047544 -0.0018240277 -0.00424566 0.0029481407 0.001354116 0.0048574186 -0.0024114922 0.003316796 -0.0037939511 0.0016716728 0.00019688216 -6.602669e-05 -0.004372349 -0.0003046491 -0.0022788728 0.004263679 0.0041224435 -0.003963615 -0.0037140753 0.0003024279 0.0011843428 0.0024798021 -0.003178174 0.0041621556 -0.003886739 -0.004919769 -0.0027788556 -0.0017652815 0.00076418987 -0.003991597 -0.0005067914 -0.0039496585 0.0004114938 0.0023539364 0.0043704123 -0.0040545766 -0.0026861667 -0.0013720532 -0.003308953 -0.003331395 3.3090342e-05 -0.0038327875 0.0024407168 0.004501261 0.0045362506 0.00049275975 0.0022296384 0.003041391 -0.0046272315 0.0044941925 0.004069681 0.0014409523 0.00088785036 0.0001406597 -0.0012850878 0.00032236756 -0.0036193575 -0.0037061404 -0.0014678921 0.0030546037 0.0015205402 0.0015385464 0.0023377286 0.0016286978 -0.0021744657 -0.0038492726 -0.0016243426 0.0017882269 -0.0047740745 -0.0029374952 -0.002831492 0.0031150137 -0.0044391644 -0.0018651608 0.0030433368 0.0010338427 0.0025879603 -0.0017008852 -0.0003824999 0.0030497406 -0.0036065443 -0.0019027084 -0.0028565812 0.001674932 -0.0011000439 0.0037937874 -0.0028185537 -0.003473125 -0.004053664 0.0005056199 
OR51M1	-0.0034820167 -0.002296636 0.002453295 -0.0007170498 -0.0028012376 -0.0018723981 0.002995299 0.00095445407 -0.0021363248 -0.001283462 -0.0018361991 -0.0005182236 0.0037361237 -0.0037646915 0.0045379433 0.004409978 0.0016867619 0.00030854158 -0.004724182 -0.0013848494 0.0017805555 -0.0022905364 0.0007549478 -0.0024462244 0.0037896745 -0.0024983755 -0.0038870217 0.00022069931 0.0025588875 -0.0016808524 0.00140732 -0.0018391752 0.004620439 -0.0006322507 -0.004073557 0.003402019 -0.0006286411 0.0039321897 -0.0014469514 0.0023640844 0.0038630846 -0.0041335146 0.0006010534 0.0049839388 -0.0042560427 0.003059779 0.0041520363 0.0013420559 -0.0026565269 -0.0043152804 3.767874e-05 -0.0031041936 -0.0024203567 -0.004150251 -0.0033741232 0.0004872204 -0.004079505 0.00054461486 0.0027209928 -0.0002878521 -0.00041125395 0.0033801289 0.0020566625 -0.0013088866 -0.0029028237 0.0041504162 -0.0013708338 0.0036892344 -0.00087456673 0.0036697506 0.0042568976 -0.0006333241 0.0007220439 0.0027913589 -0.0017258464 -0.0031715757 -0.0039187437 -0.00019643184 0.0018070264 0.0033277243 0.00027060168 0.0047438773 0.0024593624 8.388308e-06 -0.0007106437 -0.0042504505 0.0006199035 -0.001971449 -0.00039035993 0.0012179875 -0.004291311 -0.0007504826 0.00026805358 -0.0012113964 -0.0019481353 -0.002203196 0.0006039521 -0.0035582948 -0.0011535683 -0.00029902905 
CRABP1	0.00440902 -0.002738399 -0.004321437 0.00047117446 -0.00078555476 -0.0019218207 0.0045113317 -0.00011814881 0.0022676091 0.00065301656 0.0026857823 0.004026541 0.0040623276 0.0043416983 -0.004279465 -0.00056551496 -0.0025592092 0.0042596194 0.0042150742 -0.0024697976 0.0041301083 -0.004238232 0.00079053605 0.0025091183 -0.0030121766 0.0002851646 -0.003168004 -0.0008305783 -0.0014168019 -0.0003649779 0.0014929286 0.0019145109 -0.0025168355 -0.0040884474 -0.0024769474 0.001303033 0.0015671728 0.0017814566 -0.0029102482 -0.0032696594 0.002649703 -0.0010846495 -0.0027431347 -0.00086893927 0.002269546 -0.004985101 -0.00017777378 -0.0028114205 -0.00035815273 -0.0032173358 -0.0025828255 -0.003138642 -0.0015452888 0.0018366768 -0.0014054818 0.0044158692 0.00027166674 -0.0016197826 0.003372256 0.0038570887 0.0039193877 -0.0015232262 -0.0026293271 -0.004065086 0.002845506 -0.004761371 0.004116424 0.002669887 -0.002486944 -0.0030905202 0.004657407 -2.159316e-05 -0.0043076435 -0.0030662618 0.0020921614 0.0020700253 0.002592989 -0.0037109687 -0.00065653946 0.00042797808 -0.00078982965 -0.0033818793 0.0009921489 0.0025916353 0.0029842223 -0.00086046325 0.0029210085 0.001573334 0.001013712 -0.0022289613 -0.0038371407 -0.0043089367 0.0015696374 0.0039280285 0.0043652034 0.0019455836 -0.0018435742 -0.0037491124 0.0020156044 0.0013108588 
RRAS	-0.0026459168 -0.0038023225 -0.00078991306 -0.0038067326 0.0034883835 0.0048732017 0.0002379103 0.00097572 0.004338338 0.0019373982 0.002207046 0.0035544957 0.0018294137 -0.0038657347 0.004338225 -0.0031970688 -0.003302984 -0.004620209 0.00039757756 0.0033985446 -0.0026453163 -0.0043514515 0.0010216156 -0.004847604 4.2083475e-06 -0.0028293908 0.004588138 0.0035239742 -0.0024885538 0.0034248817 -0.00028220707 -0.0032937839 -0.0011328451 -0.0046848 0.004960172 0.00424696 -0.0028571908 -0.004034908 -0.0004421949 -0.004583321 0.004640564 -0.00014060427 -9.307299e-05 -0.0010395586 0.0042347647 -0.0029286437 -0.0032201123 -0.0046845493 -0.0033746473 -0.004564988 0.0029143183 -0.0008166536 -0.004592243 -0.0021524504 0.0019652862 0.0022160998 0.0019810114 -0.0028863081 -0.0040179607 -0.0017625586 0.0046333014 -0.0023675296 0.0038436225 0.0046326 -0.00041495732 -0.0019112638 0.0038117769 -0.0033537738 -0.003184132 -0.0032432931 -0.0020933303 0.0040481356 0.003122332 0.0014116161 0.0024266706 -0.0024086852 -0.00494597 0.0037514558 -0.0035786156 -0.004049517 0.004847898 -1.16787405e-05 0.002268309 0.0003930186 -0.002910478 -0.00014910154 -0.0018130384 -0.003901991 0.0043117646 0.0021539656 0.003226921 -0.0011631602 0.0028230962 -0.00035589133 0.0001845746 0.00066393835 0.00053924427 -0.0033366121 0.0030728623 0.0003542049 
DPH1	-0.00071642693 0.003563398 0.0032677536 -0.004826598 0.0010929761 -0.0015974006 0.0033506989 -0.0028352162 -0.0010474395 -0.00058694236 0.0046840357 0.0009660644 0.00266485 0.00037946663 0.0021321988 -0.004737116 0.0013332755 -0.0015515634 -0.0028965902 0.0026766027 0.0028733897 0.0041888617 -0.0034054203 -0.0010043952 -0.0007111713 -0.003925843 0.0023780991 0.0022066205 0.0042903987 -0.004004709 -0.004934199 0.00406165 0.0032883403 0.0018513192 0.00086323544 0.00024193537 -0.0030941158 0.0035167814 0.0033645208 0.003060882 0.00059900375 -0.0013852657 -0.0011047877 -0.0005650793 -0.0009394573 0.002760123 0.0038239036 0.002745935 0.0029692687 -0.0032936933 -0.00061617955 0.0021604947 -0.0016465049 0.0035830254 0.0012865018 0.003235331 0.004560627 0.0033392191 0.0010911247 -0.0038055626 0.0043111057 -0.004020077 0.004737851 -0.0045008473 -0.00225166 -0.0007560095 -0.0018064163 -0.0018769482 0.0028063592 -0.0037033376 0.0015869922 -0.0038809862 0.0013668523 0.0032793402 -0.0019268389 -0.004246186 0.0027861076 -0.0038570059 0.0024088083 -0.002819062 -0.0018794988 -0.0017198574 0.0041293935 -0.0045189504 -0.0015540308 -0.004769963 -0.0033435468 0.003577299 -0.0013165264 -0.0004372516 -0.0024202908 -0.00283258 -0.0036842322 -0.0005879833 -0.0014982303 0.0013041531 -0.0034223464 0.0036346153 -0.0005504975 -0.0032493775 
TTC28	0.0048156595 0.00033402067 0.0033672005 0.0043487567 -0.0022208923 0.0030865502 -0.00093131256 -0.0028115348 0.004885752 -0.0025185468 0.0024880962 0.0022707086 -0.0042378055 -0.0028310232 0.0033980275 0.0007148161 0.0020535106 0.0025398163 0.002290072 -0.0025201777 0.004363706 -0.0004964834 -0.003856458 -0.004640754 -0.0048213475 0.0031075452 0.001905213 -0.00204605 0.00494502 -0.0048269997 -0.0013561102 -0.0006457069 -0.0046068956 -0.0008917038 -0.0035542846 -0.00476342 -0.0031688474 -0.0021985422 -0.0008130519 -0.0006289926 0.0038532945 0.0018350604 -0.0010229399 0.0026167051 0.003190454 0.0044953646 0.0010143291 -0.002813723 -0.0040543936 -0.004087033 -0.002149798 0.00023431583 0.0046707224 0.0031557453 -0.0013343917 0.0025387937 0.0034278329 -0.004791053 0.0006336384 0.002458277 0.0047606495 -0.0028622954 -0.0028527542 -0.0009443971 -0.0022879534 0.0048696133 0.0005279251 0.0011665802 0.0023175548 0.0014246077 -0.0034286308 -0.0009718602 0.0012141543 -0.00072722597 -0.0024681832 -0.0011896671 -0.00053748384 0.0048975404 -0.00035672498 -0.004464974 -0.002576417 -0.0017426979 0.0042763245 0.0011940906 -0.0042451727 0.004744272 -0.0024153641 9.523369e-05 0.0025581897 0.004802486 0.0033133882 0.0016739406 0.0008728701 0.0046666805 0.0008500392 -0.0010968662 0.003983472 -0.0011064288 0.0032377923 0.00022133911 
POTEKP	-0.003951896 0.0048791384 -0.004120065 -0.001365522 -0.004531852 0.0009931016 0.0022061795 -0.0024649014 -0.0032651485 0.0028851815 -0.0024624055 0.00042038006 -0.0005381678 -0.00079183636 -0.0034755468 -0.001253153 0.001207208 0.0016850882 0.0009135572 -0.0029137412 6.378596e-05 -0.002359349 -0.0036518546 0.0042832782 -0.00057253655 0.00067874044 -0.0046799146 0.0016034563 0.003545175 -0.0035999154 0.0017219548 0.002270855 -0.0029827438 -0.0038675687 0.002959864 0.0020790235 0.004144015 -0.00261271 -0.00434126 0.00077431736 0.0036823356 -0.0020764293 -0.0006051888 -0.0010338317 0.0030754993 -0.0023050706 0.00093136536 0.004807511 -0.0023709845 -0.00071010913 -0.0021004712 -0.0016859205 0.003244522 -0.00049523154 -0.00083285145 -0.0024641892 0.00014756028 6.141717e-05 0.0020093243 0.0024885347 0.0032627461 0.0019374213 0.0013562236 0.0011601935 -0.0015334403 0.00026346848 -0.0009391452 0.0029531159 0.001838166 0.0038736807 -0.003963273 -0.002270343 0.0003383664 0.0033590244 -0.0015424445 -0.0024514368 -0.0039363154 5.154158e-05 0.0023050806 0.0015665063 -0.0027016755 0.0014525176 0.0038672797 0.0031174154 -0.00227091 -0.0019462872 0.0031793776 -0.0011964757 -0.0015298203 -0.0015494073 0.0025075574 0.0048090336 0.0024079133 0.0001934214 0.0030898892 0.0015712569 0.0037198213 -0.0038654618 0.0049594636 -0.0016029715 
ATL3	0.00060990825 0.0036930374 0.003416296 -0.002262514 0.0015441714 -0.0017243649 0.0018258472 0.0047209878 0.0045872554 -0.002250072 0.0028796168 0.0033256519 -0.0020375901 0.0037448814 -0.0033054375 0.0015749726 0.004962375 0.0043567666 -0.0015817039 0.004787072 -0.0026291045 -0.00013897117 -0.0014831552 -0.0029480697 -0.0021556302 -0.0009819681 -0.0009795063 0.0029002535 0.00038604246 0.003911956 0.0047688107 0.0025320312 0.003922133 0.004084469 0.0021401118 -0.0025175759 -0.00418556 -0.00075414643 0.0023501497 -0.0023956883 -0.0025536104 0.0043353746 -0.0025703541 -0.003401193 0.00016496146 0.0032598134 0.0011627795 -0.0010221297 -0.0016544037 -0.0028694703 -0.0014001039 -0.003235432 -0.0020927188 0.0023412036 -0.0029365232 -0.0026014943 -0.004887658 0.0030915055 0.0018615075 0.0032207216 -0.004879478 -0.00095775 -0.0012714568 0.0047101933 0.0020038371 0.0002610298 0.004535501 -0.0035300078 0.004336448 -0.0012277251 0.0016100575 -0.00012106849 0.002182356 0.003597838 0.0048002056 -0.004677825 -0.002847025 0.0006519954 6.655151e-05 0.0030709608 0.0045860345 0.002155579 -0.000732194 -0.0019383413 -0.0017943941 -0.004646831 -0.0022124008 0.003035933 0.0030219906 0.0009436589 0.0007693983 -0.0024215395 -0.002537109 -0.0013615779 0.0014126158 -0.0026799426 0.004119013 -0.002774344 0.0038254098 0.0018884013 
ZNF367	-0.0015319568 0.0006950554 0.0016003866 -0.0025346067 0.0027589696 -0.0036979727 0.00016406212 -0.0044390038 -0.004331964 0.0008813454 1.26932355e-05 -0.0016587464 -0.0010919524 -0.0027052762 0.0012351649 0.0007495049 -0.0019434562 -0.0011618785 -0.0024923773 -0.0024683413 0.0029985781 -0.004325876 -6.676551e-05 0.00042750878 -0.0049312958 -0.0036740443 0.0003274929 0.0010760141 0.0037204162 -0.0038065675 0.004368733 -0.0004176035 -0.0015263543 -0.002370968 -0.00025570835 0.0002465263 -0.0019081216 -0.0008677363 -0.004417024 -0.0008084189 -0.00016247512 -0.004488667 0.00076755154 -0.0002041107 0.002817546 -0.003236845 -0.0015256845 0.0048510493 -0.0032813733 -0.0028615212 0.0047094636 0.00058707275 -0.0036451283 -0.0044852295 0.004135706 -4.355657e-05 -0.0006455303 -0.0049065333 0.00038855354 -0.0039229067 0.00143045 -0.0038858163 -0.0034618473 -0.0021361036 -0.00034770695 -0.002716916 -0.0036901636 -0.0045603113 0.002597056 0.0008680999 -0.001154508 -0.003724443 -0.0042942315 -0.0025551985 0.002669977 0.0016191283 -0.0022187685 -0.0023998374 -0.00031981317 -0.0028896285 0.0019572093 -0.0017816388 -0.0008011501 0.0029261415 0.003533201 0.0025330766 -0.0012101479 0.0007559966 0.003617338 0.00015958851 -0.00040959826 -0.0035875044 -0.0029677632 -0.0028153525 -0.0037376483 0.0013784533 0.0006242934 0.0038832864 0.0042972337 -0.0029836956 
TEAD3	0.0015893822 -0.0013565335 -0.00057472294 0.0004971659 -0.0012818251 0.0018545425 0.00019775218 -0.0017682643 -0.0048447032 0.0037509894 0.003963454 0.00013167909 0.0018956626 -0.004724113 -0.00058823277 0.0033196437 0.00078047445 0.0032229142 0.0024936176 4.8620084e-05 -0.0041731778 0.0009450791 0.0036888 0.0008026567 -0.0007529581 -0.0028533796 0.004003581 0.002210482 -0.0036104792 -0.0009054868 0.0037579327 -0.0046047275 0.003130128 0.0010406658 -0.002440929 -0.0017664564 0.004318714 0.004541319 0.001896474 0.0047428617 -0.0035891961 -0.0039682942 0.0037689689 -0.00048173906 0.0005911214 -0.0023556594 -0.002755356 0.002311689 -0.0035412833 -0.0018496122 0.0043505984 -0.0034294226 -0.003943094 0.00096777425 -0.002070067 -0.0030195145 0.0017993386 -0.0045680613 0.0023637481 -0.0022503578 0.002234776 -0.0017384402 0.001736574 -0.004314486 0.001494581 -0.0045234053 -0.003262888 0.0017241674 0.0009912903 -0.00384105 -0.0005064079 -0.0034945249 -0.0027807073 6.811807e-05 0.0030399822 -0.0019731738 -0.0030689621 -0.0024097995 0.0039907023 -0.0030038576 -0.0030836964 -0.0012039926 -0.0009215919 0.0018737378 0.002203973 -0.0017479605 0.00014687543 -0.0028170503 -0.0015351324 0.0012639727 0.004928908 0.0030970478 0.004765361 0.0006484952 0.003187562 0.00017921373 0.002293115 -0.003086141 -0.00095863565 -0.0049241893 
GLI1	0.004760236 0.0012592961 0.0010793312 -0.00059590384 0.000837169 0.0047826734 -0.004412209 0.0015086251 0.00056371564 -0.0006696423 0.0010069946 -0.0019380272 -0.0047435923 -0.00055643456 -0.0014477831 -0.0014440196 -0.0008998962 0.00337135 -0.0010527117 0.0022211638 -0.00084321754 0.00109551 0.0049596485 -0.0015470632 2.4105044e-05 0.0023325966 -8.4564104e-05 0.0023230615 0.002442334 0.00291452 -0.0043564728 -0.0026193582 -0.0047992687 -0.004731502 0.0032817037 0.004159967 -0.00016167176 -0.004679584 0.000553718 0.00095161644 -0.00038470796 0.0014098623 -0.0034743808 0.0023524784 0.00436825 0.0013279248 0.002785653 0.0008307761 -0.0004099934 0.0047325823 -0.0023289537 -0.00096712867 -0.0046645612 -0.0041802414 -0.0049313013 0.002368976 -0.0008171062 0.0012613871 -0.0031530713 0.00329869 -0.0047372133 0.0039193216 0.0022952843 -0.0010750525 -0.00406149 -0.0049294517 -0.0013580119 -0.0007152661 0.004799446 0.0042862175 0.0005777194 0.0023277202 0.0031205919 -0.004727534 -0.0049225553 0.00015712446 -0.0035224543 -0.00047786505 0.0046013324 0.002398065 -0.0020730312 -0.0021161977 -0.0034778798 0.00039232487 0.001632463 0.0044720327 -0.0019450362 0.0023899344 -0.0015919262 -0.0049088513 -0.00400915 0.0028696225 0.0019050837 -0.0012250203 0.0035297323 0.004399682 -0.00070067367 -0.0030546116 -0.0041041244 0.0025700196 
MAML3	0.0035445376 -0.0047834883 -0.0007457552 -0.0022752557 -0.0013153072 -0.0013422709 -0.00016496761 -0.0016586619 0.0015420908 -0.0035208156 -0.0047426564 -0.0016901885 0.0044232816 0.000117794385 0.0034372634 0.0013613717 0.0037719905 0.002130972 0.0045089233 0.0045893826 0.003828057 0.0029793556 0.0028746773 0.00439323 0.0003136292 0.0011189552 0.001165098 -0.0002628316 -0.00234642 -0.0048684236 0.0015129816 -0.0026024864 -0.0030239462 0.0006772209 0.0007831971 0.0004926882 0.00444487 -4.0918047e-05 -0.0045451378 -0.0022621176 0.0031284525 -0.0012500554 0.0030407477 0.004846466 -0.0024585372 0.0035495318 -3.4240787e-05 0.002798172 0.0035534548 0.0006004789 0.00495975 -0.0036635844 0.0005021629 0.00028974193 0.0028003484 0.0024252217 0.004522292 -0.0049252748 0.002675342 0.0039072926 0.004959315 -0.0035033706 -0.0016899041 0.0021066656 0.003853833 0.0008141287 0.004781617 -0.00042943208 -0.0044619814 -0.0035239456 0.004228846 -0.0044626156 0.00093884894 -0.0036709905 -0.0016169904 -0.0035218748 -0.0007942029 0.0037046515 0.00085356104 0.00011890439 0.004305572 -0.0014449079 -0.0020656134 -0.004351384 0.00029589146 -0.0007150227 0.0037949476 -0.0001961281 -0.0022949835 -0.0027484086 -0.00028801814 0.004608086 0.00020549566 0.0014674052 -0.0045765657 -0.003957043 0.0014097228 1.1670764e-05 -0.00041942316 -0.002262683 
FGF14	-0.001792791 -0.0044041127 0.0045068543 0.001596538 -0.0034625093 -0.004575003 -0.00024038783 -0.0027823497 -0.002431309 -0.0019110581 0.0016297017 -0.0018015583 0.00030750292 -0.0027477657 0.0038945056 0.0015881162 -0.004044406 -0.0014961576 -0.004404205 -0.0039693653 -0.0006324011 -0.002875865 -0.0043767323 -0.0040592114 0.004089987 -0.0034672297 -0.0048178313 -0.0047852355 0.0030198593 0.004833145 0.004861084 0.0031394442 0.004310351 0.0011947347 -0.00342282 0.001780214 -0.004680175 0.0028102233 -0.0007990544 0.003782254 -0.0031001111 0.0005138746 0.0037988934 0.00088878314 0.00059378415 0.003546168 0.0007793657 -0.0038892133 0.0049575297 -0.003897752 0.001791617 -0.0027949426 0.00499726 0.0040393556 0.00426261 -0.0048735193 -0.0021184308 0.0041997866 0.0002593225 0.0015496061 -0.003750044 -0.004560698 0.0032048873 -0.001072633 -0.0030714737 -0.0025920474 -0.001218555 0.0038972218 0.003492528 0.0029990103 -3.588516e-05 -0.0048151435 0.002637023 0.0011382861 -0.0015523222 0.0035348719 -0.0038036332 0.00051399786 -0.002981252 -0.0010753748 0.003854713 -0.00065111293 0.0031629317 -0.004338721 0.0020992171 0.0038363202 0.0033005096 -0.0033174537 0.0003265406 -0.0047419607 0.000845908 0.0015062648 0.001718257 0.0015386755 0.0024749688 -0.0049027517 0.0004682992 -0.0027149066 -0.0038505963 0.00067334186 
